T_K,rho_mol_m3,P_Pa,Z_PR
307.503200,2235.294118,4.316274843738e6,0.755249751797
307.503200,2352.941176,4.477546000584e6,0.744295103214
307.503200,2470.588235,4.633298922380e6,0.733510147705
307.503200,2588.235294,4.783668387181e6,0.722892112517
307.503200,2705.882353,4.928786391223e6,0.712438305015
307.503200,2823.529412,5.068782251984e6,0.702146110265
307.503200,2941.176471,5.203782707621e6,0.692012988716
307.503200,3058.823529,5.333912012926e6,0.682036473976
307.503200,3176.470588,5.459292031981e6,0.672214170671
307.503200,3294.117647,5.580042327651e6,0.662543752387
307.503200,3411.764706,5.696280248065e6,0.653022959701
307.503200,3529.411765,5.808121010229e6,0.643649598273
307.503200,3647.058824,5.915677780886e6,0.634421537030
307.503200,3764.705882,6.019061754774e6,0.625336706401
307.503200,3882.352941,6.118382230369e6,0.616393096638
307.503200,4000.000000,6.213746683260e6,0.607588756189
307.503200,4117.647059,6.305260837239e6,0.598921790135
307.503200,4235.294118,6.393028733224e6,0.590390358695
307.503200,4352.941176,6.477152796111e6,0.581992675777
307.503200,4470.588235,6.557733899645e6,0.573727007589
307.503200,4588.235294,6.634871429410e6,0.565591671308
307.503200,4705.882353,6.708663344016e6,0.557585033790
307.503200,4823.529412,6.779206234567e6,0.549705510335
307.503200,4941.176471,6.846595382497e6,0.541951563500
307.503200,5058.823529,6.910924815839e6,0.534321701949
307.503200,5176.470588,6.972287364012e6,0.526814479360
307.503200,5294.117647,7.030774711183e6,0.519428493361
307.503200,5411.764706,7.086477448283e6,0.512162384515
307.503200,5529.411765,7.139485123731e6,0.505014835337
307.503200,5647.058824,7.189886292940e6,0.497984569357
307.503200,5764.705882,7.237768566653e6,0.491070350212
307.503200,5882.352941,7.283218658171e6,0.484270980775
307.503200,6000.000000,7.326322429529e6,0.477585302320
307.503200,6117.647059,7.367164936678e6,0.471012193718
307.503200,6235.294118,7.405830473706e6,0.464550570663
307.503200,6352.941176,7.442402616176e6,0.458199384932
307.503200,6470.588235,7.476964263601e6,0.451957623669
307.503200,6588.235294,7.509597681118e6,0.445824308707
307.503200,6705.882353,7.540384540405e6,0.439798495907
307.503200,6823.529412,7.569405959877e6,0.433879274530
307.503200,6941.176471,7.596742544209e6,0.428065766631
307.503200,7058.823529,7.622474423224e6,0.422357126489
307.503200,7176.470588,7.646681290186e6,0.416752540041
307.503200,7294.117647,7.669442439539e6,0.411251224363
307.503200,7411.764706,7.690836804122e6,0.405852427156
307.503200,7529.411765,7.710942991907e6,0.400555426266
307.503200,7647.058824,7.729839322283e6,0.395359529216
307.503200,7764.705882,7.747603861933e6,0.390264072771
307.503200,7882.352941,7.764314460328e6,0.385268422512
307.503200,8000.000000,7.780048784877e6,0.380371972439
307.503200,8117.647059,7.794884355763e6,0.375574144587
307.503200,8235.294118,7.808898580492e6,0.370874388669
307.503200,8352.941176,7.822168788201e6,0.366272181727
307.503200,8470.588235,7.834772263737e6,0.361767027813
307.503200,8588.235294,7.846786281548e6,0.357358457681
307.503200,8705.882353,7.858288139415e6,0.353046028498
307.503200,8823.529412,7.869355192053e6,0.348829323571
307.503200,8941.176471,7.880064884604e6,0.344707952094
307.503200,9058.823529,7.890494786069e6,0.340681548913
307.503200,9176.470588,7.900722622679e6,0.336749774298
307.503200,9294.117647,7.910826311260e6,0.332912313744
307.503200,9411.764706,7.920883992607e6,0.329168877777
307.503200,9529.411765,7.930974064894e6,0.325519201782
307.503200,9647.058824,7.941175217154e6,0.321963045847
307.503200,9764.705882,7.951566462850e6,0.318500194613
307.503200,9882.352941,7.962227173574e6,0.315130457153
307.503200,10000.000000,7.973237112889e6,0.311853666856
307.503200,10117.647059,7.984676470354e6,0.308669681326
307.503200,10235.294118,7.996625895754e6,0.305578382304
307.503200,10352.941176,8.009166533565e6,0.302579675593
307.503200,10470.588235,8.022380057675e6,0.299673491006
307.503200,10588.235294,8.036348706405e6,0.296859782326
307.503200,10705.882353,8.051155317845e6,0.294138527279
307.503200,10823.529412,8.066883365536e6,0.291509727523
307.503200,10941.176471,8.083616994539e6,0.288973408649
307.503200,11058.823529,8.101441057900e6,0.286529620200
307.503200,11176.470588,8.120441153565e6,0.284178435700
307.503200,11294.117647,8.140703661755e6,0.281919952701
307.503200,11411.764706,8.162315782851e6,0.279754292843
307.503200,11529.411765,8.185365575797e6,0.277681601926
307.503200,11647.058824,8.209941997083e6,0.275702050001
307.503200,11764.705882,8.236134940317e6,0.273815831471
307.503200,11882.352941,8.264035276430e6,0.272023165210
307.503200,12000.000000,8.293734894545e6,0.270324294697
307.503200,12117.647059,8.325326743553e6,0.268719488161
307.503200,12235.294118,8.358904874424e6,0.267209038743
307.503200,12352.941176,8.394564483288e6,0.265793264679
307.503200,12470.588235,8.432401955336e6,0.264472509486
307.503200,12588.235294,8.472514909569e6,0.263247142176
307.503200,12705.882353,8.515002244439e6,0.262117557482
307.503200,12823.529412,8.559964184423e6,0.261084176090
307.503200,12941.176471,8.607502327578e6,0.260147444909
307.503200,13058.823529,8.657719694105e6,0.259307837333
307.503200,13176.470588,8.710720775990e6,0.258565853539
307.503200,13294.117647,8.766611587747e6,0.257922020793
307.503200,13411.764706,8.825499718326e6,0.257376893775
307.503200,13529.411765,8.887494384224e6,0.256931054923
307.503200,13647.058824,8.952706483863e6,0.256585114795
307.503200,13764.705882,9.021248653278e6,0.256339712451
307.503200,13882.352941,9.093235323168e6,0.256195515849
307.503200,14000.000000,9.168782777381e6,0.256153222269
307.503200,14117.647059,9.248009212877e6,0.256213558749
307.503200,14235.294118,9.331034801231e6,0.256377282548
307.503200,14352.941176,9.417981751752e6,0.256645181625
307.503200,14470.588235,9.508974376267e6,0.257018075146
307.503200,14588.235294,9.604139155649e6,0.257496814002
307.503200,14705.882353,9.703604808157e6,0.258082281367
307.503200,14823.529412,9.807502359651e6,0.258775393262
307.503200,14941.176471,9.915965215780e6,0.259577099155
307.503200,15058.823529,1.002912923619e7,0.260488382581
307.503200,15176.470588,1.014713281089e7,0.261510261791
307.503200,15294.117647,1.027011693874e7,0.262643790421
307.503200,15411.764706,1.039822530837e7,0.263890058198
307.503200,15529.411765,1.053160438133e7,0.265250191667
307.503200,15647.058824,1.067040347786e7,0.266725354947
307.503200,15764.705882,1.081477486511e7,0.268316750525
307.503200,15882.352941,1.096487384821e7,0.270025620069
307.503200,16000.000000,1.112085886394e7,0.271853245285
307.628200,2000.000000,3.979232896820e6,0.777873601596
307.628200,2117.647059,4.152140959147e6,0.766581227833
307.628200,2235.294118,4.319255698130e6,0.755464237310
307.628200,2352.941176,4.480717755061e6,0.744519691610
307.628200,2470.588235,4.636664772720e6,0.733744737507
307.628200,2588.235294,4.787231506235e6,0.723136604349
307.628200,2705.882353,4.932549929936e6,0.712692601544
307.628200,2823.529412,5.072749340399e6,0.702410116151
307.628200,2941.176471,5.207956455847e6,0.692286610563
307.628200,3058.823529,5.338295512091e6,0.682319620281
307.628200,3176.470588,5.463888355156e6,0.672506751778
307.628200,3294.117647,5.584854530756e6,0.662845680444
307.628200,3411.764706,5.701311370753e6,0.653334148612
307.628200,3529.411765,5.813374076748e6,0.643969963658
307.628200,3647.058824,5.921155800925e6,0.634750996181
307.628200,3764.705882,6.024767724288e6,0.625675178246
307.628200,3882.352941,6.124319132388e6,0.616740501698
307.628200,4000.000000,6.219917488680e6,0.607945016540
307.628200,4117.647059,6.311668505599e6,0.599286829376
307.628200,4235.294118,6.399676213467e6,0.590764101908
307.628200,4352.941176,6.484043027328e6,0.582375049494
307.628200,4470.588235,6.564869811810e6,0.574117939760
307.628200,4588.235294,6.642255944098e6,0.565991091266
307.628200,4705.882353,6.716299375107e6,0.557992872221
307.628200,4823.529412,6.787096688944e6,0.550121699246
307.628200,4941.176471,6.854743160727e6,0.542376036191
307.628200,5058.823529,6.919332812848e6,0.534754392984
307.628200,5176.470588,6.980958469743e6,0.527255324538
307.628200,5294.117647,7.039711811251e6,0.519877429688
307.628200,5411.764706,7.095683424618e6,0.512619350180
307.628200,5529.411765,7.148962855212e6,0.505479769684
307.628200,5647.058824,7.199638656022e6,0.498457412862
307.628200,5764.705882,7.247798435983e6,0.491551044456
307.628200,5882.352941,7.293528907202e6,0.484759468423
307.628200,6000.000000,7.336915931125e6,0.478081527096
307.628200,6117.647059,7.378044563707e6,0.471516100385
307.628200,6235.294118,7.416999099638e6,0.465062104998
307.628200,6352.941176,7.453863115666e6,0.458718493706
307.628200,6470.588235,7.488719513070e6,0.452484254630
307.628200,6588.235294,7.521650559333e6,0.446358410556
307.628200,6705.882353,7.552737929048e6,0.440340018277
307.628200,6823.529412,7.582062744115e6,0.434428167970
307.628200,6941.176471,7.609705613257e6,0.428621982590
307.628200,7058.823529,7.635746670907e6,0.422920617291
307.628200,7176.470588,7.660265615499e6,0.417323258875
307.628200,7294.117647,7.683341747201e6,0.411829125259
307.628200,7411.764706,7.705054005131e6,0.406437464974
307.628200,7529.411765,7.725481004092e6,0.401147556675
307.628200,7647.058824,7.744701070854e6,0.395958708684
307.628200,7764.705882,7.762792280031e6,0.390870258544
307.628200,7882.352941,7.779832489573e6,0.385881572601
307.628200,8000.000000,7.795899375915e6,0.380992045607
307.628200,8117.647059,7.811070468816e6,0.376201100333
307.628200,8235.294118,7.825423185904e6,0.371508187213
307.628200,8352.941176,7.839034866989e6,0.366912784000
307.628200,8470.588235,7.851982808136e6,0.362414395441
307.628200,8588.235294,7.864344295565e6,0.358012552973
307.628200,8705.882353,7.876196639379e6,0.353706814433
307.628200,8823.529412,7.887617207168e6,0.349496763786
307.628200,8941.176471,7.898683457508e6,0.345382010873
307.628200,9058.823529,7.909472973386e6,0.341362191173
307.628200,9176.470588,7.920063495583e6,0.337436965580
307.628200,9294.117647,7.930532956039e6,0.333606020200
307.628200,9411.764706,7.940959511228e6,0.329869066162
307.628200,9529.411765,7.951421575573e6,0.326225839440
307.628200,9647.058824,7.961997854931e6,0.322676100702
307.628200,9764.705882,7.972767380167e6,0.319219635160
307.628200,9882.352941,7.983809540859e6,0.315856252447
307.628200,10000.000000,7.995204119142e6,0.312585786503
307.628200,10117.647059,8.007031323743e6,0.309408095473
307.628200,10235.294118,8.019371824212e6,0.306323061629
307.628200,10352.941176,8.032306785391e6,0.303330591299
307.628200,10470.588235,8.045917902151e6,0.300430614809
307.628200,10588.235294,8.060287434408e6,0.297623086449
307.628200,10705.882353,8.075498242475e6,0.294907984441
307.628200,10823.529412,8.091633822746e6,0.292285310934
307.628200,10941.176471,8.108778343772e6,0.289755091999
307.628200,11058.823529,8.127016682738e6,0.287317377654
307.628200,11176.470588,8.146434462384e6,0.284972241888
307.628200,11294.117647,8.167118088391e6,0.282719782712
307.628200,11411.764706,8.189154787268e6,0.280560122217
307.628200,11529.411765,8.212632644775e6,0.278493406648
307.628200,11647.058824,8.237640644908e6,0.276519806492
307.628200,11764.705882,8.264268709484e6,0.274639516583
307.628200,11882.352941,8.292607738355e6,0.272852756219
307.628200,12000.000000,8.322749650293e6,0.271159769296
307.628200,12117.647059,8.354787424575e6,0.269560824453
307.628200,12235.294118,8.388815143299e6,0.268056215238
307.628200,12352.941176,8.424928034491e6,0.266646260284
307.628200,12470.588235,8.463222516007e6,0.265331303502
307.628200,12588.235294,8.503796240302e6,0.264111714290
307.628200,12705.882353,8.546748140084e6,0.262987887762
307.628200,12823.529412,8.592178474900e6,0.261960244981
307.628200,12941.176471,8.640188878708e6,0.261029233224
307.628200,13058.823529,8.690882408458e6,0.260195326252
307.628200,13176.470588,8.744363593744e6,0.259459024601
307.628200,13294.117647,8.800738487568e6,0.258820855891
307.628200,13411.764706,8.860114718263e6,0.258281375153
307.628200,13529.411765,8.922601542626e6,0.257841165169
307.628200,13647.058824,8.988309900307e6,0.257500836838
307.628200,13764.705882,9.057352469521e6,0.257261029553
307.628200,13882.352941,9.129843724121e6,0.257122411605
307.628200,14000.000000,9.205899992097e6,0.257085680599
307.628200,14117.647059,9.285639515563e6,0.257151563895
307.628200,14235.294118,9.369182512285e6,0.257320819071
307.628200,14352.941176,9.456651238815e6,0.257594234398
307.628200,14470.588235,9.548170055308e6,0.257972629351
307.628200,14588.235294,9.643865492067e6,0.258456855128
307.628200,14705.882353,9.743866317907e6,0.259047795203
307.628200,14823.529412,9.848303610402e6,0.259746365894
307.628200,14941.176471,9.957310828094e6,0.260553516964
307.628200,15058.823529,1.007102388474e7,0.261470232238
307.628200,15176.470588,1.018958122567e7,0.262497530252
307.628200,15294.117647,1.031312390638e7,0.263636464927
307.628200,15411.764706,1.044179567337e7,0.264888126268
307.628200,15529.411765,1.057574304746e7,0.266253641095
307.628200,15647.058824,1.071511540945e7,0.267734173803
307.628200,15764.705882,1.086006508850e7,0.269330927145
307.628200,15882.352941,1.101074745314e7,0.271045143057
307.628200,16000.000000,1.116732100506e7,0.272878103507
307.753200,2000.000000,3.981841491628e6,0.778067382587
307.753200,2117.647059,4.154933972914e6,0.766785311307
307.753200,2235.294118,4.322236374864e6,0.755678517526
307.753200,2352.941176,4.483889313720e6,0.744744065039
307.753200,2470.588235,4.640030408295e6,0.733979102771
307.753200,2588.235294,4.790794390800e6,0.723380862165
307.753200,2705.882353,4.936313213672e6,0.712946654672
307.753200,2823.529412,5.076716152591e6,0.702673869343
307.753200,2941.176471,5.212129905861e6,0.692559970511
307.753200,3058.823529,5.342678690320e6,0.682602495570
307.753200,3176.470588,5.468484333946e6,0.672799052840
307.753200,3294.117647,5.589666365312e6,0.663147319509
307.753200,3411.764706,5.706342100021e6,0.653645039667
307.753200,3529.411765,5.818626724279e6,0.644290022403
307.753200,3647.058824,5.926633375721e6,0.635080139989
307.753200,3764.705882,6.030473221622e6,0.626013326121
307.753200,3882.352941,6.130255534620e6,0.617087574236
307.753200,4000.000000,6.226087766042e6,0.608300935895
307.753200,4117.647059,6.318075616976e6,0.599651519218
307.753200,4235.294118,6.406323107153e6,0.591137487391
307.753200,4352.941176,6.490932641774e6,0.582757057221
307.753200,4470.588235,6.572005076357e6,0.574508497749
307.753200,4588.235294,6.649639779693e6,0.566390128917
307.753200,4705.882353,6.723934695013e6,0.558400320287
307.753200,4823.529412,6.794986399431e6,0.550537489800
307.753200,4941.176471,6.862890161756e6,0.542800102596
307.753200,5058.823529,6.927739998745e6,0.535186669867
307.753200,5176.470588,6.989628729858e6,0.527695747758
307.753200,5294.117647,7.048648030612e6,0.520325936314
307.753200,5411.764706,7.104888484573e6,0.513075878458
307.753200,5529.411765,7.158439634064e6,0.505944259017
307.753200,5647.058824,7.209390029655e6,0.498929803782
307.753200,5764.705882,7.257827278481e6,0.492031278601
307.753200,5882.352941,7.303838091459e6,0.485247488512
307.753200,6000.000000,7.347508329447e6,0.478577276908
307.753200,6117.647059,7.388923048415e6,0.472019524734
307.753200,6235.294118,7.428166543658e6,0.465573149714
307.753200,6352.941176,7.465322393112e6,0.459237105613
307.753200,6470.588235,7.500473499830e6,0.453010381524
307.753200,6588.235294,7.533702133642e6,0.446892001185
307.753200,6705.882353,7.565089972062e6,0.440881022325
307.753200,6823.529412,7.594718140478e6,0.434976536034
307.753200,6941.176471,7.622667251666e6,0.429177666164
307.753200,7058.823529,7.649017444674e6,0.423483568746
307.753200,7176.470588,7.673848423109e6,0.417893431442
307.753200,7294.117647,7.697239492868e6,0.412406473014
307.753200,7411.764706,7.719269599351e6,0.407021942820
307.753200,7529.411765,7.740017364195e6,0.401739120325
307.753200,7647.058824,7.759561121555e6,0.396557314644
307.753200,7764.705882,7.777978953979e6,0.391475864103
307.753200,7882.352941,7.795348727899e6,0.386494135811
307.753200,8000.000000,7.811748128781e6,0.381611525269
307.753200,8117.647059,7.827254695961e6,0.376827455984
307.753200,8235.294118,7.841945857196e6,0.372141379114
307.753200,8352.941176,7.855898962966e6,0.367552773118
307.753200,8470.588235,7.869191320562e6,0.363061143438
307.753200,8588.235294,7.881900227976e6,0.358666022195
